name,review_text_compound
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.25
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.6808
Coles Port Melbourne,0.6249
Coles Port Melbourne,0.0
Coles Port Melbourne,0.34
Coles Port Melbourne,0.2263
Coles Port Melbourne,0.8957
Coles Port Melbourne,0.891
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.8442
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.0
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.3182
Coles Port Melbourne,-0.4588
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.4215
Coles Port Melbourne,0.7003
Coles Port Melbourne,-0.2211
Coles Port Melbourne,0.5859
Coles Port Melbourne,0.7269
Coles Port Melbourne,0.7003
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.5719
Coles Port Melbourne,0.0
Coles Port Melbourne,0.7845
Coles Port Melbourne,0.9924
Coles Port Melbourne,0.7003
Coles Port Melbourne,0.3612
Coles Port Melbourne,0.4215
Coles Port Melbourne,0.4215
Coles Port Melbourne,0.0
Coles Port Melbourne,0.936
Coles Port Melbourne,0.0
Coles Port Melbourne,0.8658
Coles Port Melbourne,0.8402
Coles Port Melbourne,0.0
Coles Port Melbourne,0.5859
Coles Port Melbourne,0.6486
Coles Port Melbourne,0.8625
Coles Port Melbourne,0.0
Coles Port Melbourne,0.5859
Coles Port Melbourne,0.2732
Coles Port Melbourne,-0.4585
Coles Port Melbourne,0.0
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.875
Coles Port Melbourne,0.0
Coles Port Melbourne,0.836
Coles Port Melbourne,0.7717
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.1531
Coles Port Melbourne,-0.296
Coles Port Melbourne,-0.3182
Coles Port Melbourne,-0.7506
Coles Port Melbourne,-0.3818
Coles Port Melbourne,0.6249
Coles Port Melbourne,0.4404
Coles Port Melbourne,-0.3182
Coles Port Melbourne,0.4215
Coles Port Melbourne,0.7184
Coles Port Melbourne,0.7579
Coles Port Melbourne,0.4019
Coles Port Melbourne,0.8436
Coles Port Melbourne,0.7351
Coles Port Melbourne,0.2681
Coles Port Melbourne,0.7269
Coles Port Melbourne,0.8481
Coles Port Melbourne,0.9231
Coles Port Melbourne,0.994
Coles Port Melbourne,0.0
Coles Port Melbourne,0.6249
Coles Port Melbourne,0.6249
Coles Port Melbourne,0.8875
Coles Port Melbourne,0.0
Coles Port Melbourne,0.6249
Coles Port Melbourne,0.8779
Coles Port Melbourne,0.9403
Coles Port Melbourne,-0.3134
Coles Port Melbourne,0.967
Coles Port Melbourne,0.4404
Coles Port Melbourne,-0.1531
Coles Port Melbourne,0.0
Coles Port Melbourne,-0.4939
Coles Port Melbourne,0.9042
Coles Port Melbourne,0.8074
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.8555
Coles Port Melbourne,-0.5975
Coles Port Melbourne,0.9477
Coles Port Melbourne,0.6249
Coles Port Melbourne,-0.5267
Coles Port Melbourne,0.8689
Coles Port Melbourne,0.8882
Coles Port Melbourne,0.6908
Coles Port Melbourne,0.8976
Coles Port Melbourne,-0.296
Coles Port Melbourne,-0.4588
Coles Port Melbourne,0.2023
Coles Port Melbourne,0.5719
Coles Port Melbourne,0.0
Coles Port Melbourne,0.8442
Coles Port Melbourne,0.9405
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.6249
Coles Port Melbourne,0.4215
Coles Port Melbourne,0.7506
Coles Port Melbourne,-0.4019
Coles Port Melbourne,0.7269
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.5719
Coles Port Melbourne,0.0
Coles Port Melbourne,0.3612
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.4019
Coles Port Melbourne,0.6369
Coles Port Melbourne,0.8402
Coles Port Melbourne,0.8481
Coles Port Melbourne,0.8276
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.6124
Coles Port Melbourne,0.0
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.25
Coles Port Melbourne,0.794
Coles Port Melbourne,0.4404
Coles Port Melbourne,-0.34
Coles Port Melbourne,0.5267
Coles Port Melbourne,0.0
Coles Port Melbourne,0.8983
Coles Port Melbourne,0.3612
Coles Port Melbourne,0.0
Coles Port Melbourne,0.296
Coles Port Melbourne,0.0
Coles Port Melbourne,0.9595
Coles Port Melbourne,0.7003
Coles Port Melbourne,0.7579
Coles Port Melbourne,0.0
Coles Port Melbourne,0.891
Coles Port Melbourne,0.5994
Coles Port Melbourne,0.4019
Coles Port Melbourne,0.3612
Coles Port Melbourne,0.5719
Coles Port Melbourne,-0.4404
Coles Port Melbourne,0.296
Coles Port Melbourne,0.836
Coles Port Melbourne,0.4215
Coles Port Melbourne,0.2732
Coles Port Melbourne,0.9169
Coles Port Melbourne,0.0
Coles Port Melbourne,0.8658
Coles Port Melbourne,0.4215
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.891
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.6249
Coles Port Melbourne,0.223
Coles Port Melbourne,0.6898
Coles Port Melbourne,0.4019
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.9442
Coles Port Melbourne,-0.4588
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.3612
Coles Port Melbourne,0.3818
Coles Port Melbourne,-0.4939
Coles Port Melbourne,0.8074
Coles Port Melbourne,0.6369
Coles Port Melbourne,0.0
Coles Port Melbourne,0.4404
Coles Port Melbourne,-0.2732
Coles Port Melbourne,0.9818
Coles Port Melbourne,-0.2732
Coles Port Melbourne,0.6808
Coles Port Melbourne,0.0
Coles Port Melbourne,0.6486
Coles Port Melbourne,0.836
Coles Port Melbourne,-0.6908
Coles Port Melbourne,0.6249
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.9329
Coles Port Melbourne,0.5574
Coles Port Melbourne,0.4404
Coles Port Melbourne,-0.015
Coles Port Melbourne,-0.1027
Coles Port Melbourne,0.7717
Coles Port Melbourne,0.3818
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.0
Coles Port Melbourne,-0.5849
Coles Port Melbourne,0.7783
Coles Port Melbourne,0.0
Coles Port Melbourne,0.5434
Coles Port Melbourne,0.7906
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,-0.1215
Coles Port Melbourne,0.5423
Coles Port Melbourne,0.6369
Coles Port Melbourne,0.0
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.0
Coles Port Melbourne,0.8481
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.7003
Coles Port Melbourne,0.9864
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.4404
Coles Port Melbourne,0.357
Coles Port Melbourne,0.0
Coles Port Melbourne,0.0
Coles Port Melbourne,0.3612
Coles Spencer St,0.6705
Coles Spencer St,-0.0772
Coles Spencer St,0.5106
Coles Spencer St,0.4404
Coles Spencer St,0.0258
Coles Spencer St,-0.5719
Coles Spencer St,0.3818
Coles Spencer St,0.1531
Coles Spencer St,0.9313
Coles Spencer St,0.0
Coles Spencer St,0.4939
Coles Spencer St,0.0258
Coles Spencer St,0.4404
Coles Spencer St,0.6369
Coles Spencer St,-0.8007
Coles Spencer St,0.6486
Coles Spencer St,0.3182
Coles Spencer St,0.8481
Coles Spencer St,0.6808
Coles Spencer St,0.3182
Coles Spencer St,0.0772
Coles Spencer St,0.4404
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.4404
Coles Spencer St,0.4215
Coles Spencer St,0.4404
Coles Spencer St,-0.2732
Coles Spencer St,0.6369
Coles Spencer St,-0.4864
Coles Spencer St,0.4588
Coles Spencer St,0.4215
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.3182
Coles Spencer St,0.4404
Coles Spencer St,0.4939
Coles Spencer St,0.0
Coles Spencer St,0.4019
Coles Spencer St,-0.7717
Coles Spencer St,0.0
Coles Spencer St,0.4404
Coles Spencer St,-0.0258
Coles Spencer St,-0.4588
Coles Spencer St,0.4404
Coles Spencer St,0.0
Coles Spencer St,0.6249
Coles Spencer St,-0.9083
Coles Spencer St,-0.7269
Coles Spencer St,0.2732
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.4939
Coles Spencer St,0.8402
Coles Spencer St,0.3612
Coles Spencer St,0.0
Coles Spencer St,0.7665
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,-0.743
Coles Spencer St,0.6908
Coles Spencer St,0.4404
Coles Spencer St,0.0
Coles Spencer St,0.6249
Coles Spencer St,0.4404
Coles Spencer St,0.0
Coles Spencer St,0.979
Coles Spencer St,0.6249
Coles Spencer St,0.4588
Coles Spencer St,0.6808
Coles Spencer St,0.3182
Coles Spencer St,0.8384
Coles Spencer St,0.0
Coles Spencer St,0.4215
Coles Spencer St,0.0
Coles Spencer St,0.7906
Coles Spencer St,-0.25
Coles Spencer St,0.9349
Coles Spencer St,0.765
Coles Spencer St,0.6369
Coles Spencer St,0.0
Coles Spencer St,-0.296
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.8176
Coles Spencer St,0.0
Coles Spencer St,0.7906
Coles Spencer St,0.7717
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.6249
Coles Spencer St,0.4404
Coles Spencer St,0.4404
Coles Spencer St,0.6249
Coles Spencer St,0.6908
Coles Spencer St,0.9549
Coles Spencer St,0.0
Coles Spencer St,0.296
Coles Spencer St,0.7717
Coles Spencer St,0.6369
Coles Spencer St,0.0
Coles Spencer St,0.9201
Coles Spencer St,-0.4404
Coles Spencer St,0.8059
Coles Spencer St,0.707
Coles Spencer St,0.0
Coles Spencer St,0.9389
Coles Spencer St,0.4404
Coles Spencer St,-0.079
Coles Spencer St,0.7184
Coles Spencer St,0.0
Coles Spencer St,0.4404
Coles Spencer St,0.1521
Coles Spencer St,0.7783
Coles Spencer St,0.6249
Coles Spencer St,0.6369
Coles Spencer St,-0.1027
Coles Spencer St,0.3818
Coles Spencer St,0.4019
Coles Spencer St,0.8074
Coles Spencer St,0.4404
Coles Spencer St,0.4404
Coles Spencer St,0.6705
Coles Spencer St,0.4404
Coles Spencer St,-0.8225
Coles Spencer St,0.3182
Coles Spencer St,0.9618
Coles Spencer St,0.4404
Coles Spencer St,-0.2023
Coles Spencer St,0.4404
Coles Spencer St,-0.25
Coles Spencer St,0.0
Coles Spencer St,0.6124
Coles Spencer St,0.6249
Coles Spencer St,0.7096
Coles Spencer St,0.1779
Coles Spencer St,-0.6908
Coles Spencer St,0.6249
Coles Spencer St,0.4404
Coles Spencer St,0.4215
Coles Spencer St,0.6249
Coles Spencer St,-0.2466
Coles Spencer St,0.4939
Coles Spencer St,0.6249
Coles Spencer St,0.4588
Coles Spencer St,0.5719
Coles Spencer St,0.5859
Coles Spencer St,0.6369
Coles Spencer St,0.1857
Coles Spencer St,0.0
Coles Spencer St,0.8957
Coles Spencer St,0.9638
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.8402
Coles Spencer St,-0.4019
Coles Spencer St,0.7645
Coles Spencer St,0.6096
Coles Spencer St,0.0
Coles Spencer St,-0.4894
Coles Spencer St,0.0
Coles Spencer St,0.5267
Coles Spencer St,-0.3151
Coles Spencer St,0.0
Coles Spencer St,0.6597
Coles Spencer St,0.7269
Coles Spencer St,0.0
Coles Spencer St,0.9333
Coles Spencer St,0.6486
Coles Spencer St,0.5574
Coles Spencer St,0.0
Coles Spencer St,0.802
Coles Spencer St,0.0
Coles Spencer St,0.6705
Coles Spencer St,0.0
Coles Spencer St,0.4404
Coles Spencer St,0.7269
Coles Spencer St,0.4215
Coles Spencer St,0.0
Coles Spencer St,0.7269
Coles Spencer St,0.7184
Coles Spencer St,0.4404
Coles Spencer St,0.765
Coles Spencer St,0.5532
Coles Spencer St,0.8834
Coles Spencer St,0.6705
Coles Spencer St,0.6908
Coles Spencer St,0.0
Coles Spencer St,0.7845
Coles Spencer St,0.4404
Coles Spencer St,0.5994
Coles Spencer St,0.0
Coles Spencer St,0.802
Coles Spencer St,0.6249
Coles Spencer St,0.6124
Coles Spencer St,0.7906
Coles Spencer St,0.0
Coles Spencer St,0.8316
Coles Spencer St,0.8591
Coles Spencer St,0.7506
Coles Spencer St,0.7184
Coles Spencer St,0.8885
Coles Spencer St,0.6249
Coles Spencer St,-0.3744
Coles Spencer St,0.836
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.4404
Coles Spencer St,0.5574
Coles Spencer St,0.4927
Coles Spencer St,0.5719
Coles Spencer St,0.7184
Coles Spencer St,0.7269
Coles Spencer St,0.4019
Coles Spencer St,0.4404
Coles Spencer St,-0.128
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Spencer St,0.9313
Coles Spencer St,0.0
Coles Spencer St,0.8316
Coles Spencer St,0.6369
Coles Spencer St,0.4404
Coles Spencer St,0.4404
Coles Spencer St,0.8316
Coles Spencer St,0.6249
Coles Spencer St,0.8591
Coles Spencer St,0.25
Coles Spencer St,0.4939
Coles Spencer St,0.5267
Coles Spencer St,0.7906
Coles Spencer St,0.4404
Coles Spencer St,0.0972
Coles Spencer St,0.8481
Coles Spencer St,0.0
Coles Spencer St,0.4404
Coles Spencer St,-0.0516
Coles Spencer St,0.0
Coles Spencer St,0.8176
Coles Spencer St,0.6369
Coles Spencer St,0.7717
Coles Spencer St,-0.3818
Coles Spencer St,0.4404
Coles Spencer St,0.1506
Coles Spencer St,-0.25
Coles Spencer St,0.4404
Coles Spencer St,0.0
Coles Spencer St,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.7269
Coles Victoria Gardens,0.7845
Coles Victoria Gardens,0.5106
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,-0.4767
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.8689
Coles Victoria Gardens,0.5859
Coles Victoria Gardens,0.836
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4019
Coles Victoria Gardens,0.7906
Coles Victoria Gardens,0.8176
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.3612
Coles Victoria Gardens,0.7906
Coles Victoria Gardens,0.9001
Coles Victoria Gardens,0.7906
Coles Victoria Gardens,0.7003
Coles Victoria Gardens,-0.4767
Coles Victoria Gardens,0.7269
Coles Victoria Gardens,0.7783
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.6808
Coles Victoria Gardens,0.4939
Coles Victoria Gardens,-0.836
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.5859
Coles Victoria Gardens,0.7964
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.9131
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.5719
Coles Victoria Gardens,0.8519
Coles Victoria Gardens,0.7506
Coles Victoria Gardens,0.7783
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.5267
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.9287
Coles Victoria Gardens,0.9231
Coles Victoria Gardens,0.8625
Coles Victoria Gardens,0.91
Coles Victoria Gardens,0.7964
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.7184
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.9062
Coles Victoria Gardens,0.6369
Coles Victoria Gardens,0.6705
Coles Victoria Gardens,0.4939
Coles Victoria Gardens,0.9118
Coles Victoria Gardens,0.8591
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.6369
Coles Victoria Gardens,0.5719
Coles Victoria Gardens,-0.7269
Coles Victoria Gardens,0.9042
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.5859
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.8779
Coles Victoria Gardens,0.3182
Coles Victoria Gardens,0.9382
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.946
Coles Victoria Gardens,0.0444
Coles Victoria Gardens,0.4019
Coles Victoria Gardens,-0.3724
Coles Victoria Gardens,0.8481
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.9434
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.7096
Coles Victoria Gardens,0.815
Coles Victoria Gardens,0.5994
Coles Victoria Gardens,0.8901
Coles Victoria Gardens,-0.5423
Coles Victoria Gardens,0.7351
Coles Victoria Gardens,0.8316
Coles Victoria Gardens,-0.4665
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.0
Coles Victoria Gardens,-0.0772
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.9287
Coles Victoria Gardens,0.7096
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.8555
Coles Victoria Gardens,0.8166
Coles Victoria Gardens,0.0772
Coles Victoria Gardens,-0.7579
Coles Victoria Gardens,0.0
Coles Victoria Gardens,-0.3612
Coles Victoria Gardens,0.6369
Coles Victoria Gardens,0.9858
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.7096
Coles Victoria Gardens,0.0
Coles Victoria Gardens,-0.7096
Coles Victoria Gardens,-0.296
Coles Victoria Gardens,-0.5812
Coles Victoria Gardens,-0.5423
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.9153
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.5106
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.8979
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4939
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.5367
Coles Victoria Gardens,0.296
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.5106
Coles Victoria Gardens,-0.8316
Coles Victoria Gardens,0.7783
Coles Victoria Gardens,0.7269
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4019
Coles Victoria Gardens,0.9605
Coles Victoria Gardens,0.9661
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4939
Coles Victoria Gardens,0.8797
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.7003
Coles Victoria Gardens,0.4019
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.7964
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.0772
Coles Victoria Gardens,-0.6908
Coles Victoria Gardens,-0.836
Coles Victoria Gardens,0.6369
Coles Victoria Gardens,0.91
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.7845
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.5719
Coles Victoria Gardens,0.9186
Coles Victoria Gardens,0.8316
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.9062
Coles Victoria Gardens,0.7269
Coles Victoria Gardens,-0.1779
Coles Victoria Gardens,0.9118
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.5719
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.8316
Coles Victoria Gardens,-0.6124
Coles Victoria Gardens,0.8689
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.0
Coles Victoria Gardens,-0.4215
Coles Victoria Gardens,0.0762
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.9474
Coles Victoria Gardens,0.8885
Coles Victoria Gardens,0.8402
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.9781
Coles Victoria Gardens,-0.7264
Coles Victoria Gardens,0.9521
Coles Victoria Gardens,0.3612
Coles Victoria Gardens,-0.4404
Coles Victoria Gardens,0.836
Coles Victoria Gardens,0.0
Coles Victoria Gardens,-0.7096
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.7906
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.6369
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.7584
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.8957
Coles Victoria Gardens,0.6249
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.7096
Coles Victoria Gardens,0.743
Coles Victoria Gardens,0.4019
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.7003
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.6956
Coles Victoria Gardens,0.7184
Coles Victoria Gardens,0.7003
Coles Victoria Gardens,0.0
Coles Victoria Gardens,-0.886
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.9712
Coles Victoria Gardens,0.4404
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.8834
Coles Victoria Gardens,0.8885
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.4215
Coles Victoria Gardens,0.0
Coles Victoria Gardens,0.2732
Coles Victoria Gardens,0.2263
Coles Victoria Gardens,0.0
Coles Collingwood,-0.6124
Coles Collingwood,0.7003
Coles Collingwood,0.8885
Coles Collingwood,0.6249
Coles Collingwood,0.7717
Coles Collingwood,0.0
Coles Collingwood,-0.7841
Coles Collingwood,0.8074
Coles Collingwood,0.6249
Coles Collingwood,0.0772
Coles Collingwood,-0.8512
Coles Collingwood,0.0
Coles Collingwood,0.3182
Coles Collingwood,0.607
Coles Collingwood,0.0
Coles Collingwood,0.3182
Coles Collingwood,-0.2023
Coles Collingwood,0.5719
Coles Collingwood,0.6908
Coles Collingwood,-0.5267
Coles Collingwood,0.6369
Coles Collingwood,0.0
Coles Collingwood,0.4019
Coles Collingwood,0.4939
Coles Collingwood,0.6369
Coles Collingwood,0.0
Coles Collingwood,0.7501
Coles Collingwood,0.0
Coles Collingwood,0.4215
Coles Collingwood,0.4215
Coles Collingwood,-0.5719
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.7964
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,-0.4767
Coles Collingwood,0.6249
Coles Collingwood,-0.4588
Coles Collingwood,0.8555
Coles Collingwood,0.8442
Coles Collingwood,0.8176
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.4404
Coles Collingwood,0.4404
Coles Collingwood,0.4588
Coles Collingwood,0.6369
Coles Collingwood,0.3182
Coles Collingwood,0.6249
Coles Collingwood,-0.743
Coles Collingwood,-0.8221
Coles Collingwood,0.4404
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.4019
Coles Collingwood,0.8569
Coles Collingwood,0.9653
Coles Collingwood,-0.5719
Coles Collingwood,-0.6369
Coles Collingwood,0.6249
Coles Collingwood,0.4767
Coles Collingwood,0.5106
Coles Collingwood,0.0
Coles Collingwood,-0.624
Coles Collingwood,0.0
Coles Collingwood,0.7184
Coles Collingwood,0.7906
Coles Collingwood,0.0
Coles Collingwood,-0.5423
Coles Collingwood,-0.3875
Coles Collingwood,0.9118
Coles Collingwood,0.7269
Coles Collingwood,0.34
Coles Collingwood,0.8625
Coles Collingwood,0.2263
Coles Collingwood,0.7321
Coles Collingwood,0.934
Coles Collingwood,0.762
Coles Collingwood,-0.0516
Coles Collingwood,0.0
Coles Collingwood,0.25
Coles Collingwood,0.3182
Coles Collingwood,0.0
Coles Collingwood,0.7346
Coles Collingwood,0.8481
Coles Collingwood,0.7964
Coles Collingwood,0.5574
Coles Collingwood,0.7906
Coles Collingwood,0.3612
Coles Collingwood,0.6908
Coles Collingwood,0.5574
Coles Collingwood,0.0772
Coles Collingwood,0.7269
Coles Collingwood,0.4215
Coles Collingwood,0.4404
Coles Collingwood,0.0
Coles Collingwood,0.93
Coles Collingwood,0.8591
Coles Collingwood,0.9465
Coles Collingwood,0.0
Coles Collingwood,0.0772
Coles Collingwood,0.4404
Coles Collingwood,-0.4588
Coles Collingwood,0.6249
Coles Collingwood,0.0
Coles Collingwood,0.5267
Coles Collingwood,0.5574
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.9393
Coles Collingwood,0.8442
Coles Collingwood,0.5423
Coles Collingwood,0.5106
Coles Collingwood,0.6369
Coles Collingwood,0.4404
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.4404
Coles Collingwood,0.6249
Coles Collingwood,0.8815
Coles Collingwood,0.8155
Coles Collingwood,0.4404
Coles Collingwood,0.6808
Coles Collingwood,0.6124
Coles Collingwood,0.5106
Coles Collingwood,-0.2732
Coles Collingwood,0.296
Coles Collingwood,0.7269
Coles Collingwood,0.8689
Coles Collingwood,0.0
Coles Collingwood,0.7579
Coles Collingwood,0.0
Coles Collingwood,0.4019
Coles Collingwood,0.9686
Coles Collingwood,0.0164
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.7109
Coles Collingwood,0.0
Coles Collingwood,-0.3089
Coles Collingwood,0.4404
Coles Collingwood,0.7783
Coles Collingwood,0.4404
Coles Collingwood,-0.3353
Coles Collingwood,0.0
Coles Collingwood,-0.6486
Coles Collingwood,0.0
Coles Collingwood,0.4215
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.128
Coles Collingwood,0.0
Coles Collingwood,0.3182
Coles Collingwood,0.7269
Coles Collingwood,0.3612
Coles Collingwood,0.9686
Coles Collingwood,0.8519
Coles Collingwood,0.4404
Coles Collingwood,0.8316
Coles Collingwood,0.7184
Coles Collingwood,-0.4767
Coles Collingwood,0.7351
Coles Collingwood,0.0
Coles Collingwood,0.6096
Coles Collingwood,-0.0772
Coles Collingwood,0.8074
Coles Collingwood,0.2732
Coles Collingwood,0.9313
Coles Collingwood,0.0
Coles Collingwood,0.4019
Coles Collingwood,0.4404
Coles Collingwood,0.6249
Coles Collingwood,0.6249
Coles Collingwood,0.5106
Coles Collingwood,0.4404
Coles Collingwood,0.0
Coles Collingwood,0.7579
Coles Collingwood,0.7506
Coles Collingwood,0.4404
Coles Collingwood,-0.0772
Coles Collingwood,-0.4215
Coles Collingwood,0.0
Coles Collingwood,0.836
Coles Collingwood,0.0
Coles Collingwood,0.3612
Coles Collingwood,0.4215
Coles Collingwood,-0.3612
Coles Collingwood,0.4964
Coles Collingwood,0.0
Coles Collingwood,0.0
Coles Collingwood,0.3818
Coles Collingwood,0.7003
